setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver06
setup_30   mtvr-ufm-ver05
setup_30   mtvr-ufm-ver-sw01
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver05
setup_30   mtvr-ufm-ver06
setup_30   mtvr-ufm-ver-sw01
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver04
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver03
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver02
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver01
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver08
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver06
setup_30   mtvr-ufm-ver05
setup_30   mtvr-ufm-ver07
setup_30   mtvr-ufm-ver-sw01
setup_33   ufm-ha-vm02
setup_33   ufm-ha-vm01
setup_33   ufm-ha-vm01
setup_33   ufm-ha-vm02
setup_34   ufm-ha-vm03
setup_35   ufm-ha-vm10
setup_35   ufm-ha-vm09
setup_35   ufm-ha-vm09
setup_35   ufm-ha-vm10
setup_36   ufm-ha-vm12
setup_36   ufm-ha-vm11
setup_36   ufm-ha-vm11
setup_36   ufm-ha-vm12
setup_37   ufm-ha-vm14
setup_37   ufm-ha-vm13
setup_37   ufm-ha-vm13
setup_37   ufm-ha-vm14
setup_38   ufm-ha-vm16
setup_38   ufm-ha-vm15
setup_38   ufm-ha-vm15
setup_38   ufm-ha-vm16
setup_39   ufm-ha-vm18
setup_39   ufm-ha-vm17
setup_40   ufm-ha-vm20
setup_40   ufm-ha-vm19
setup_40   ufm-ha-vm19
setup_40   ufm-ha-vm20
